danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity,number_of_artists,explicit,emotion,ambient,anime,bluegrass,blues,classical,comedy,country,dancehall,disco,edm,emo,folk,forro,funk,grunge,hardcore,house,industrial,j-pop,j-rock,jazz,metal,metalcore,opera,pop,punk,reggaeton,rock,rockabilly,ska,sleep,soul
0.498,0.912,-4.902,0.0648,0.0827,0.0,0.258,0.793,164.925,214493.0,36.0,1.0,False,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.393,0.876,-3.758,0.0898,0.000268,0.00153,0.0973,0.498,168.104,253906.0,26.0,1.0,False,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.591,0.888,-5.807,0.0601,0.0758,0.00403,0.535,0.771,147.943,205226.0,51.0,1.0,False,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.721,0.837,-4.776,0.0553,0.0445,0.000128,0.0647,0.754,113.044,266480.0,43.0,1.0,False,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.453,0.839,-5.55,0.0382,0.0377,0.0,0.12,0.787,164.959,231880.0,43.0,1.0,False,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.487,0.852,-5.966,0.0408,0.00661,7.21e-05,0.109,0.541,172.088,237583.0,22.0,1.0,False,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.626,0.744,-6.333,0.0406,0.0117,0.0,0.139,0.722,105.976,209946.0,28.0,1.0,False,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.555,0.914,-2.802,0.0635,0.029,3.02e-06,0.134,0.379,136.571,213346.0,22.0,1.0,False,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.627,0.562,-12.986,0.0297,0.53,0.119,0.208,0.783,148.015,192480.0,0.0,1.0,False,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.632,0.927,-4.219,0.063,0.00413,2.84e-05,0.21,0.674,97.964,181226.0,30.0,2.0,False,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.679,0.896,-4.312,0.0445,0.0474,3.26e-06,0.104,0.764,108.032,155626.0,37.0,1.0,False,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.494,0.838,-4.44,0.075,0.00705,0.0,0.229,0.525,156.205,181893.0,32.0,1.0,False,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.521,0.802,-6.238,0.0709,0.0151,0.0,0.286,0.828,84.507,197853.0,25.0,1.0,False,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.543,0.851,-4.578,0.0317,0.239,0.000291,0.251,0.794,93.028,175480.0,26.0,1.0,False,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.628,0.823,-6.531,0.028,0.495,2.8e-05,0.0768,0.41,111.609,214866.0,42.0,1.0,False,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.443,0.908,-3.33,0.0652,0.145,0.0,0.151,0.582,173.692,224000.0,30.0,2.0,False,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.661,0.879,-4.708,0.042,0.018,0.0,0.0704,0.77,110.065,207893.0,0.0,1.0,False,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.535,0.924,-5.092,0.0931,0.0116,1.7e-05,0.117,0.793,159.98,193053.0,53.0,1.0,False,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.558,0.819,-4.771,0.0508,0.319,1.32e-06,0.58,0.566,154.921,258720.0,46.0,1.0,False,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.681,0.612,-10.02,0.0472,0.17,2.23e-06,0.0571,0.541,125.787,169440.0,50.0,1.0,False,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.458,0.86,-10.015,0.0506,0.108,1.44e-06,0.185,0.784,181.84,172800.0,30.0,1.0,False,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.719,0.572,-11.463,0.0365,0.339,0.0,0.301,0.756,100.432,222066.0,55.0,1.0,False,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.396,0.871,-3.509,0.0429,0.0113,0.0013,0.105,0.506,176.047,228533.0,34.0,1.0,False,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.637,0.95,-4.4,0.109,0.00104,7.35e-06,0.288,0.511,142.018,200066.0,61.0,1.0,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.562,0.671,-7.801,0.0379,8.73e-06,0.000491,0.792,0.376,134.962,226733.0,61.0,1.0,True,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.589,0.884,-4.918,0.324,0.0451,0.0,0.0904,0.439,90.036,382826.0,57.0,4.0,True,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.462,0.943,-5.343,0.245,0.0364,0.00148,0.0871,0.218,95.483,308093.0,56.0,1.0,True,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.541,0.931,-3.868,0.129,0.286,4.2e-06,0.254,0.478,141.566,202988.0,27.0,1.0,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.558,0.852,-6.212,0.0265,5.94e-05,0.0,0.331,0.524,93.035,191773.0,0.0,1.0,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.466,0.914,-5.447,0.0569,0.02,0.00129,0.379,0.306,134.29,202533.0,23.0,1.0,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.336,0.942,-9.252,0.0492,0.0114,0.0291,0.0833,0.703,179.874,230773.0,55.0,1.0,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.569,0.945,-4.473,0.0353,3.05e-05,0.044,0.355,0.809,116.038,172666.0,0.0,1.0,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.406,0.988,-2.72,0.0926,0.0437,0.0637,0.0664,0.24,100.038,231360.0,0.0,2.0,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.436,0.951,-4.332,0.0561,0.00123,0.00354,0.509,0.612,95.999,213813.0,27.0,1.0,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.457,0.874,-4.003,0.0985,0.000335,0.00124,0.0787,0.576,188.022,175880.0,13.0,1.0,False,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.588,0.962,-4.787,0.0444,0.000269,0.0093,0.327,0.771,107.995,242573.0,8.0,1.0,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.398,0.941,-5.341,0.0946,0.000167,0.0,0.628,0.888,154.605,135240.0,37.0,2.0,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.678,0.771,-9.542,0.0453,0.00884,0.195,0.0738,0.743,133.854,327200.0,0.0,1.0,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.157,0.737,-2.657,0.052,1.53e-05,0.161,0.455,0.438,82.353,242386.0,0.0,1.0,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.391,0.897,-2.996,0.0683,0.000929,0.000146,0.284,0.243,86.082,346415.0,21.0,1.0,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.423,0.926,-3.246,0.0727,0.0327,1.16e-06,0.567,0.515,159.998,180148.0,15.0,1.0,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.327,0.782,-5.407,0.0318,6.49e-05,0.309,0.123,0.296,119.801,380640.0,37.0,1.0,False,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.392,0.854,-5.299,0.236,0.00169,0.0,0.12,0.612,135.661,252280.0,40.0,1.0,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.701,0.877,-4.772,0.0696,0.00029,0.00309,0.0454,0.7,131.972,265626.0,25.0,1.0,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.429,0.961,-4.141,0.0912,0.000964,0.565,0.338,0.379,128.54,229306.0,35.0,1.0,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.501,0.828,-12.169,0.0483,7.31e-06,0.268,0.0567,0.518,109.359,246640.0,0.0,1.0,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.253,0.99,-1.432,0.124,0.000389,0.0,0.743,0.513,142.701,207266.0,0.0,1.0,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.244,0.825,-6.179,0.0533,0.000259,0.00834,0.946,0.394,151.095,329000.0,7.0,1.0,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.472,0.944,-4.37,0.0701,0.0107,0.0,0.129,0.451,125.034,221586.0,0.0,1.0,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.54,0.935,-4.191,0.0678,0.000376,3.84e-06,0.0966,0.269,130.024,183480.0,0.0,1.0,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
